CH1;CH2;PPG
91.64218;58.57154;574.58514
91.58501;58.494003;574.5877
91.62592;58.533394;574.5918
91.63419;58.534134;574.59564
91.62926;58.54729;574.60144
91.70126;58.650406;574.61005
91.68013;58.6253;574.6054
91.658295;58.575283;574.5997
91.58546;58.493626;574.5953
91.58045;58.504784;574.5951
91.57391;58.49205;574.59735
91.58139;58.484585;574.598
91.54455;58.423985;574.597
91.582886;58.480293;574.598
91.63386;58.538902;574.59827
91.66872;58.584915;574.6017
91.64842;58.547485;574.6029
91.57907;58.47016;574.60034
91.604675;58.502277;574.6029
91.62623;58.503445;574.60614
91.63185;58.525288;574.6056
91.66504;58.533417;574.6154
91.67563;58.541092;574.61285
91.63241;58.532772;574.6109
91.63257;58.509884;574.6101
91.63195;58.52674;574.60376
91.63217;58.545074;574.6076
91.64006;58.566723;574.6069
91.66177;58.566364;574.6038
91.62659;58.508144;574.6036
91.57571;58.471096;574.6047
91.619026;58.52791;574.6025
91.655655;58.5214;574.6036
91.637535;58.496914;574.6036
91.621414;58.49551;574.6029
91.61826;58.499607;574.60205
91.62875;58.5178;574.60333
91.672104;58.53716;574.6021
91.70159;58.561596;574.602
91.6739;58.546555;574.6027
91.727486;58.5971;574.6023
91.71077;58.57852;574.601
91.692986;58.568012;574.599
91.68419;58.564934;574.6006
91.70436;58.582005;574.6008
91.71446;58.588562;574.59735
91.732254;58.59872;574.5971
91.733536;58.58942;574.59845
91.72706;58.578217;574.59546
91.68469;58.53721;574.5923
91.67553;58.504448;574.59155
91.60029;58.447037;574.5918
91.599525;58.440838;574.59735
91.59898;58.46587;574.5926
91.60139;58.454784;574.5951
91.54185;58.392223;574.5887
91.57225;58.416092;574.58997
91.60494;58.4369;574.5959
91.581474;58.442604;574.59717
91.628;58.50078;574.58795
91.68824;58.53179;574.58044
91.656815;58.507286;574.5837
91.65939;58.50948;574.58386
91.658554;58.502567;574.58527
91.615005;58.448822;574.579
91.59287;58.41185;574.5793
91.52376;58.36886;574.57416
91.509094;58.37086;574.571
91.51773;58.358345;574.5693
91.60916;58.436287;574.5716
91.65239;58.471832;574.57184
91.6171;58.426437;574.5694
91.61826;58.440838;574.5651
91.55635;58.393585;574.5642
91.52619;58.364643;574.56537
91.51358;58.3783;574.5645
91.57332;58.44787;574.56586
91.63885;58.49334;574.56165
91.63815;58.463203;574.55963
91.63703;58.47028;574.55743
91.66078;58.50359;574.5568
91.69399;58.545647;574.5552
91.70143;58.565342;574.5539
91.745964;58.637054;574.5534
91.75567;58.66972;574.5539
91.68541;58.611763;574.55115
91.629585;58.53179;574.5502
91.62485;58.53282;574.55225
91.661415;58.580692;574.5583
91.64816;58.608257;574.5564
91.65708;58.612736;574.55035
91.632645;58.561455;574.5503
91.611496;58.5373;574.54944
91.63629;58.55893;574.5473
91.658966;58.559166;574.5482
91.6505;58.530533;574.54694
91.6427;58.50509;574.5558
91.58926;58.419044;574.55255
91.56405;58.425507;574.5472
91.55423;58.42515;574.54456
91.58384;58.431946;574.54364
91.614525;58.465206;574.5413
91.601074;58.444965;574.54193
91.59021;58.421215;574.54114
91.54471;58.389744;574.5395
91.55556;58.409916;574.5408
91.607086;58.428394;574.53705
91.572586;58.386406;574.5359
91.57054;58.39666;574.53217
91.587364;58.4009;574.52954
91.59564;58.418858;574.52997
91.6005;58.4174;574.53204
91.6186;58.439407;574.5308
91.63766;58.469997;574.52704
91.604706;58.455166;574.52765
91.56746;58.41366;574.5298
91.5968;58.419167;574.5299
91.59545;58.395374;574.5285
91.52991;58.330925;574.528
91.48554;58.29409;574.52997
91.51401;58.286297;574.5296
91.48833;58.240734;574.5283
91.489426;58.23885;574.5283
91.50316;58.251057;574.5283
91.54861;58.286297;574.5282
91.57061;58.306606;574.5272
91.63021;58.36912;574.52216
91.67528;58.41168;574.51965
91.651764;58.377296;574.5193
91.67058;58.4076;574.5213
91.681404;58.40238;574.52026
91.61643;58.31817;574.5194
91.57366;58.281197;574.5176
91.58456;58.291424;574.5169
91.58413;58.28937;574.51733
91.57173;58.278214;574.5171
91.5866;58.301052;574.5167
91.590515;58.310497;574.5169
91.59534;58.31829;574.5166
91.60324;58.326923;574.51434
91.58044;58.28515;574.51324
91.572296;58.270348;574.5133
91.529076;58.23377;574.5153
91.473335;58.184563;574.5145
91.48478;58.198917;574.5133
91.504654;58.22452;574.51306
91.494095;58.19269;574.51434
91.49806;58.18835;574.51495
91.47925;58.17865;574.51373
91.49252;58.183777;574.511
91.50597;58.19634;574.5094
91.50204;58.18771;574.5089
91.54385;58.224617;574.50745
91.54217;58.224163;574.5076
91.55075;58.224354;574.5085
91.52337;58.204994;574.51117
91.49219;58.179054;574.51056
91.48614;58.15941;574.51196
91.48718;58.16134;574.5158
91.513794;58.182728;574.5193
91.54445;58.231102;574.5135
91.57249;58.3392;574.5085
91.5943;58.47207;574.51416
91.61929;58.663067;574.5121
91.65691;58.935368;574.5074
91.671906;59.210808;574.5044
91.69118;59.53127;574.50183
91.68069;59.846195;574.5
91.657936;60.137447;574.50336
91.633316;60.32184;574.5014
91.591354;60.364853;574.50214
91.500755;60.312233;574.50806
91.44897;60.263546;574.5081
91.45922;60.349308;574.50214
91.537704;60.3423;574.497
91.59564;60.133133;574.49615
91.546906;59.68927;574.4976
91.53878;59.152992;574.496
91.52016;58.59567;574.49524
91.49842;58.153618;574.49554
91.53754;58.01631;574.49524
91.58103;58.063232;574.4948
91.5914;58.16139;574.4934
91.55685;58.252537;574.4935
91.50981;58.28835;574.4982
91.53227;58.31872;574.4972
91.527145;58.32568;574.49054
91.4807;58.287174;574.492
91.4936;58.272087;574.49585
91.49169;58.2595;574.4897
91.51596;58.287106;574.48706
91.55108;58.316788;574.4858
91.544975;58.302197;574.48517
91.509384;58.25044;574.48315
91.48626;58.21577;574.48346
91.482445;58.213028;574.48456
91.48892;58.21129;574.48193
91.49563;58.207424;574.48
91.50421;58.198605;574.4837
91.50206;58.185898;574.48145
91.42332;58.109554;574.4798
91.41566;58.090317;574.47656
91.38929;58.071407;574.4748
91.41096;58.08891;574.4733
91.42951;58.097946;574.4735
91.43437;58.124622;574.47614
91.44406;58.149326;574.4788
91.47318;58.15211;574.481
91.43292;58.103764;574.4755
91.40583;58.08042;574.4696
91.41736;58.09461;574.46704
91.43757;58.11881;574.4694
91.47965;58.13559;574.47186
91.49455;58.18118;574.4703
91.481964;58.160294;574.47186
91.47769;58.150875;574.47955
91.48442;58.148872;574.4751
91.46532;58.111057;574.4618
91.45113;58.103764;574.46277
91.42615;58.082996;574.46436
91.45917;58.128914;574.4643
91.487045;58.15531;574.46094
91.46794;58.14599;574.45917
91.48182;58.154903;574.4575
91.474304;58.142387;574.4608
91.475006;58.145844;574.4584
91.4756;58.149277;574.4555
91.44632;58.137806;574.45746
91.44789;58.126938;574.4558
91.44318;58.11163;574.454
91.39587;58.07253;574.4691
91.38032;58.061657;574.4548
91.384254;58.05398;574.4459
91.41697;58.077724;574.44507
91.43578;58.123024;574.444
91.41249;58.112156;574.44653
91.38235;58.086666;574.444
91.36466;58.079468;574.44104
91.35639;58.05975;574.4357
91.38819;58.0907;574.4357
91.41244;58.122025;574.4335
91.41194;58.139236;574.4294
91.3961;58.134995;574.4276
91.44532;58.15934;574.42773
91.46775;58.19169;574.42694
91.453636;58.184204;574.42523
91.46494;58.213223;574.4236
91.46949;58.227093;574.4224
91.48006;58.241806;574.4233
91.446175;58.206333;574.42267
91.43464;58.21522;574.42615
91.46208;58.25771;574.4272
91.47465;58.27497;574.42505
91.455505;58.265102;574.4272
91.395935;58.20602;574.4292
91.41332;58.22476;574.429
91.441574;58.27962;574.41986
91.43957;58.29743;574.4201
91.42672;58.304653;574.4142
91.43006;58.306847;574.413
91.41616;58.302128;574.4096
91.40217;58.31283;574.4096
91.44036;58.381588;574.4098
91.44227;58.4205;574.4126
91.4443;58.45567;574.41174
91.44513;58.46258;574.41144
91.42323;58.46213;574.4104
91.45462;58.512104;574.40814
91.47613;58.531578;574.40985
91.43834;58.508335;574.4079
91.38805;58.493767;574.413
91.38345;58.521046;574.41565
91.387474;58.53239;574.42004
91.3889;58.53685;574.42114
91.41046;58.581886;574.4226
91.41623;58.602345;574.42566
91.40264;58.600124;574.428
91.38995;58.580788;574.4345
91.40486;58.60864;574.444
91.406715;58.627636;574.4523
91.40622;58.64161;574.4609
91.402954;58.642254;574.4648
91.3905;58.63174;574.47296
91.36378;58.61331;574.48413
91.34883;58.603012;574.49475
91.326515;58.577908;574.50446
91.3444;58.57154;574.5133
91.341896;58.55869;574.5237
91.34611;58.54114;574.53534
91.340225;58.51983;574.54474
91.325485;58.47462;574.5551
91.27974;58.404575;574.56555
91.28689;58.392895;574.5759
91.32904;58.38364;574.5867
91.3175;58.303436;574.59607
91.27127;58.221947;574.6059
91.20477;58.10171;574.6141
91.19512;58.056053;574.6238
91.22633;58.038887;574.6361
91.26758;58.026943;574.6441
91.227974;57.95494;574.65234
91.18589;57.876617;574.6612
91.186806;57.840427;574.6701
91.17342;57.775887;574.67847
91.2013;57.76857;574.6862
91.21232;57.757748;574.69434
91.20926;57.730614;574.703
91.17202;57.654533;574.71234
91.16775;57.62409;574.7195
91.18029;57.597054;574.72394
91.171135;57.569347;574.7308
91.19591;57.56055;574.7373
91.21825;57.553707;574.7406
91.25058;57.564007;574.7461
91.235634;57.552204;574.7508
91.223206;57.519543;574.75507
91.18759;57.481014;574.7576
91.17424;57.46745;574.76086
91.13261;57.41416;574.7652
91.11256;57.377804;574.7694
91.12338;57.368027;574.7727
91.16446;57.39583;574.7748
91.18342;57.417305;574.7774
91.186844;57.44234;574.7801
91.22833;57.45419;574.781
91.234764;57.45085;574.7836
91.23875;57.447586;574.7858
91.25406;57.480488;574.78705
91.25277;57.47248;574.7884
91.25428;57.46325;574.7886
91.27199;57.45908;574.7902
91.250465;57.44325;574.79346
91.24538;57.444603;574.7967
91.23041;57.410988;574.80084
91.17071;57.3366;574.7981
91.16782;57.33167;574.79584
91.19289;57.352386;574.7956
91.1698;57.34199;574.7986
91.192;57.354244;574.8002
91.22988;57.389126;574.8006
91.2397;57.400284;574.7994
91.24075;57.392677;574.79816
91.22824;57.367;574.8014
91.21243;57.35477;574.80414
91.22776;57.37885;574.8046
91.19178;57.341274;574.8017
91.19898;57.30947;574.80554
91.167175;57.284725;574.8023
91.12899;57.272823;574.8049
91.141815;57.27428;574.8047
91.15951;57.277355;574.80164
91.15051;57.268173;574.79987
91.16125;57.285797;574.8104
91.17576;57.2826;574.81946
91.149704;57.239086;574.8063
91.17271;57.269726;574.79913
91.199005;57.304752;574.8012
91.13969;57.232964;574.803
91.09482;57.187187;574.8038
91.088165;57.174408;574.79706
91.06671;57.14401;574.79834
91.06962;57.151924;574.8
91.08395;57.181866;574.8
91.068115;57.152138;574.80334
91.11897;57.192287;574.8102
91.09956;57.17195;574.805
91.06978;57.140076;574.7987
91.08655;57.14985;574.79724
91.09918;57.156883;574.7993
91.068665;57.1201;574.80255
91.076096;57.114086;574.80743
91.09859;57.119953;574.807
91.084595;57.114708;574.812
91.0489;57.08209;574.80853
91.05181;57.09716;574.80396
91.080864;57.119595;574.80316
91.02608;57.069077;574.80524
91.0453;57.086407;574.80597
91.093864;57.11247;574.808
91.141594;57.14253;574.8203
91.11278;57.126175;574.82007
91.08492;57.10267;574.8121
91.10256;57.091843;574.8085
91.07644;57.054073;574.8104
91.05815;57.043465;574.8145
91.022385;57.01345;574.80914
91.04735;57.032906;574.7964
91.071884;57.0448;574.7961
91.09806;57.07475;574.7964
91.07093;57.049187;574.7993
91.06194;57.03293;574.7945
91.04038;57.008995;574.7971
91.01438;56.97983;574.7954
91.012825;56.975616;574.79736
90.99623;56.923996;574.79913
90.935005;56.852848;574.78815
91.00663;56.916866;574.78986
91.00949;56.925327;574.79517
90.99256;56.915363;574.78796
90.99265;56.92011;574.7831
91.02766;56.951035;574.7819
91.05738;56.96002;574.7814
91.03211;56.919605;574.78064
91.04793;56.932125;574.77997
91.05953;56.93501;574.7788
91.05174;56.917797;574.7793
91.04964;56.922184;574.781
91.010056;56.891308;574.78455
90.958824;56.821213;574.7831
90.98717;56.849945;574.7871
91.00539;56.860195;574.7838
91.00985;56.849537;574.79175
91.02608;56.84613;574.78986
90.991394;56.814514;574.78467
91.003975;56.83058;574.7784
90.94783;56.77565;574.78015
90.91346;56.73376;574.7823
90.937485;56.746803;574.7815
90.941444;56.73932;574.7821
90.9081;56.69545;574.7789
90.85823;56.631;574.7797
90.79377;56.574852;574.7806
90.75944;56.538734;574.78314
90.75474;56.529987;574.785
90.79112;56.55876;574.7867
90.7795;56.55142;574.79236
90.817924;56.594692;574.7941
90.79751;56.56613;574.795
90.75825;56.512104;574.7943
90.77283;56.523354;574.8029
90.7468;56.49117;574.80383
90.75736;56.487114;574.7968
90.76845;56.48764;574.79364
90.73295;56.44997;574.80035
90.71242;56.41221;574.80286
90.70658;56.408913;574.80206
90.7108;56.429417;574.8017
90.72961;56.445324;574.79944
90.729675;56.441414;574.8076
90.73512;56.456028;574.811
90.764244;56.46175;574.81213
90.77071;56.455883;574.8193
90.746925;56.425797;574.8091
90.7303;56.40653;574.807
90.77088;56.44277;574.8102
90.783875;56.443203;574.8157
90.77534;56.432755;574.8098
90.79675;56.465538;574.80676
90.84444;56.508766;574.80975
90.81351;56.476963;574.81287
90.79596;56.45462;574.81274
90.83103;56.472504;574.8113
90.84841;56.490074;574.8131
90.87225;56.50526;574.8111
90.835495;56.45021;574.81213
90.842545;56.460487;574.8173
90.92232;56.52963;574.825
90.94738;56.54696;574.825
90.930336;56.524597;574.8227
90.80593;56.417667;574.81433
90.72303;56.344402;574.8135
90.71578;56.32952;574.81665
90.7576;56.33944;574.81775
90.7375;56.306442;574.81287
90.675224;56.264866;574.8154
90.728485;56.307823;574.8173
90.705864;56.28458;574.8135
90.70142;56.2692;574.81335
90.7073;56.266296;574.8136
90.70997;56.268246;574.8139
90.708725;56.26043;574.81415
90.71411;56.258354;574.81226
90.67575;56.230625;574.80927
90.724075;56.276787;574.81024
90.76397;56.309;574.81476
90.7933;56.32068;574.8216
90.75052;56.278618;574.81104
90.69773;56.23828;574.81
90.697845;56.23113;574.81024
90.716835;56.24691;574.8158
90.71044;56.240498;574.81415
90.73848;56.26634;574.8163
90.721146;56.23587;574.818
90.62366;56.13612;574.81104
90.59362;56.107338;574.8104
90.57533;56.08028;574.8095
90.57366;56.06297;574.81085
90.62194;56.102;574.8064
90.62148;56.101116;574.8046
90.640915;56.11485;574.79834
90.65012;56.114685;574.7931
90.655174;56.116924;574.79456
90.671196;56.129776;574.7918
90.63963;56.106316;574.79156
90.66058;56.122692;574.7892
90.662285;56.121216;574.78754
90.662476;56.110344;574.7879
90.692635;56.143127;574.78735
90.6877;56.149395;574.7894
90.600006;56.053192;574.7888
90.57435;56.02709;574.7866
90.601555;56.051983;574.78235
90.589516;56.030426;574.7828
90.59681;56.01686;574.78125
90.59791;56.00835;574.7768
90.61738;56.036366;574.778
90.61796;56.038174;574.7817
90.60773;56.033123;574.78394
90.58194;56.00916;574.78485
90.58849;56.021416;574.77783
90.55435;55.992874;574.774
90.512436;55.95177;574.7725
90.5006;55.920155;574.7692
90.50798;55.9136;574.7671
90.529724;55.939373;574.7686
90.519035;55.924496;574.7656
90.494316;55.90826;574.7648
90.495125;55.901608;574.7647
90.51665;55.907997;574.7639
90.552155;55.928123;574.7611
90.522095;55.891144;574.75824
90.50447;55.869637;574.7592
90.53897;55.906853;574.758
90.540016;55.920563;574.75696
90.53702;55.917534;574.75714
90.523445;55.887688;574.7544
90.543594;55.9043;574.7561
90.46217;55.830254;574.75824
90.366905;55.729042;574.7588
90.371025;55.709827;574.7544
90.39151;55.73045;574.75287
90.37458;55.719578;574.7565
90.37935;55.7351;574.7561
90.40374;55.76502;574.75244
90.41285;55.763588;574.754
90.39506;55.73264;574.7526
90.33458;55.675827;574.7623
90.36855;55.701004;574.755
90.38536;55.703934;574.7484
90.3753;55.687416;574.7472
90.339775;55.653084;574.747
90.28749;55.603252;574.7467
90.30105;55.613216;574.7406
90.32087;55.648598;574.73944
90.33219;55.660755;574.73895
90.32959;55.650223;574.73785
90.32535;55.6373;574.7369
90.369545;55.675877;574.7358
90.395615;55.706177;574.73553
90.396996;55.704983;574.736
90.39039;55.687244;574.7366
90.3761;55.66958;574.73444
90.353096;55.636776;574.7341
90.366325;55.63663;574.73236
90.441475;55.715214;574.7317
90.48251;55.758984;574.73254
90.43108;55.711853;574.7313
90.37932;55.651817;574.7313
90.333954;55.61641;574.7311
90.35059;55.617798;574.733
90.35878;55.61372;574.7318
90.35253;55.600723;574.73035
90.31886;55.555782;574.73303
90.30844;55.552444;574.7369
90.27714;55.529846;574.7349
90.323746;55.571808;574.73035
90.369576;55.612644;574.7286
90.41624;55.64724;574.72565
90.32814;55.568684;574.72394
90.265144;55.51258;574.7235
90.263855;55.517227;574.7229
90.301315;55.545914;574.7223
90.23296;55.476818;574.7206
90.2408;55.479343;574.7206
90.23913;55.498085;574.72095
90.194626;55.464706;574.7212
90.20466;55.462704;574.71906
90.19863;55.455647;574.7188
90.2152;55.47353;574.72076
90.31805;55.573997;574.7248
90.34985;55.62633;574.71924
90.40197;55.717407;574.7176
90.40815;55.744728;574.7189
90.4576;55.793198;574.721
90.452255;55.790268;574.72327
90.470276;55.815445;574.7265
90.44189;55.77408;574.7271
90.390366;55.715115;574.7235
90.327156;55.663002;574.72375
90.35103;55.6867;574.721
90.410194;55.734383;574.7143
90.425964;55.74492;574.709
90.398636;55.70029;574.709
90.41818;55.696594;574.71124
90.40367;55.677113;574.71027
90.2971;55.549488;574.7102
90.25987;55.506123;574.70514
90.33509;55.58451;574.7029
90.35057;55.60671;574.70514
90.36242;55.619465;574.70746
90.35694;55.60182;574.7051
90.38853;55.6141;574.70703
90.41883;55.62678;574.70514
90.35524;55.550156;574.6967
90.34034;55.527767;574.6974
90.378365;55.55595;574.69885
90.428635;55.612194;574.7003
90.48327;55.668983;574.70526
90.48771;55.684937;574.7034
90.48566;55.685246;574.70013
90.49756;55.696568;574.6944
